Count,Agent Name,Description,Severity Level
425,Subhankar-Virtualbox,CVE-2022-28286 affects thunderbird,
426,Subhankar-Virtualbox,CVE-2022-28289 affects thunderbird,
427,Subhankar-Virtualbox,CVE-2022-0529 affects unzip,
428,Subhankar-Virtualbox,CVE-2023-6816 affects xserver-xephyr,
429,Subhankar-Virtualbox,CVE-2023-6816 affects xserver-xorg-core,
430,Subhankar-Virtualbox,CVE-2021-0146 affects intel-microcode,
431,Subhankar-Virtualbox,CVE-2023-6204 affects thunderbird,
432,Subhankar-Virtualbox,CVE-2022-29154 affects rsync,
433,Subhankar-Virtualbox,CVE-2023-6207 affects thunderbird,
434,Subhankar-Virtualbox,CVE-2020-18839 affects libpoppler-cpp0v5,
435,Subhankar-Virtualbox,CVE-2022-21452 affects libmysqlclient21,
436,Subhankar-Virtualbox,CVE-2022-1292 affects openssl,
437,Subhankar-Virtualbox,CVE-2022-2210 affects vim-common,
438,Subhankar-Virtualbox,CVE-2022-2210 affects vim-tiny,
439,Subhankar-Virtualbox,CVE-2022-2210 affects xxd,
440,Subhankar-Virtualbox,CVE-2022-21455 affects libmysqlclient21,
441,Subhankar-Virtualbox,CVE-2022-24805 affects libsnmp-base,
442,Subhankar-Virtualbox,CVE-2022-24806 affects libsnmp-base,
443,Subhankar-Virtualbox,CVE-2022-24808 affects libsnmp-base,
444,Subhankar-Virtualbox,CVE-2022-24809 affects libsnmp35,
445,Subhankar-Virtualbox,CVE-2022-44638 affects libpixman-1-0,
446,Subhankar-Virtualbox,CVE-2023-22007 affects libmysqlclient21,
447,Subhankar-Virtualbox,CVE-2023-3417 affects thunderbird,
448,Subhankar-Virtualbox,CVE-2023-3417 affects thunderbird-gnome-support,
449,Subhankar-Virtualbox,CVE-2023-0800 affects libtiff5,
450,Subhankar-Virtualbox,CVE-2022-48064 affects binutils-x86-64-linux-gnu,
451,Subhankar-Virtualbox,CVE-2022-48064 affects libctf0,
452,Subhankar-Virtualbox,CVE-2022-3033 affects thunderbird,
453,Subhankar-Virtualbox,CVE-2022-3033 affects thunderbird-gnome-support,
454,Subhankar-Virtualbox,CVE-2022-48065 affects libctf-nobfd0,
455,Subhankar-Virtualbox,CVE-2022-48065 affects libctf0,
456,Subhankar-Virtualbox,CVE-2022-3591 affects vim-tiny,
457,Subhankar-Virtualbox,CVE-2023-0804 affects libtiff5,
458,Subhankar-Virtualbox,CVE-2022-3037 affects vim-common,
459,Subhankar-Virtualbox,CVE-2022-3037 affects vim-tiny,
460,Subhankar-Virtualbox,CVE-2022-39320 affects libfreerdp2-2,
461,Subhankar-Virtualbox,CVE-2022-0987 affects libpackagekit-glib2-18,
462,Subhankar-Virtualbox,CVE-2022-46881 affects thunderbird-gnome-support,
463,Subhankar-Virtualbox,CVE-2022-46882 affects thunderbird,
464,Subhankar-Virtualbox,CVE-2022-1851 affects vim-tiny,
465,Subhankar-Virtualbox,CVE-2022-1851 affects xxd,
466,Subhankar-Virtualbox,CVE-2023-25730 affects thunderbird-gnome-support,
467,Subhankar-Virtualbox,CVE-2022-1242 affects apport,
468,Subhankar-Virtualbox,CVE-2022-32893 affects gir1.2-javascriptcoregtk-4.0,
469,Subhankar-Virtualbox,CVE-2022-32893 affects gir1.2-webkit2-4.0,
470,Subhankar-Virtualbox,CVE-2022-32893 affects libwebkit2gtk-4.0-37,
471,Subhankar-Virtualbox,CVE-2023-3817 affects libssl1.1,
472,Subhankar-Virtualbox,CVE-2022-22677 affects libwebkit2gtk-4.0-37,
473,Subhankar-Virtualbox,CVE-2023-28879 affects ghostscript,
474,Subhankar-Virtualbox,CVE-2022-3437 affects libroken18-heimdal,
475,Subhankar-Virtualbox,CVE-2022-3437 affects libsmbclient,
476,Subhankar-Virtualbox,CVE-2022-3437 affects libwbclient0,
477,Subhankar-Virtualbox,CVE-2022-3437 affects samba-libs,
478,Subhankar-Virtualbox,CVE-2022-4304 affects openssl,
479,Subhankar-Virtualbox,CVE-2023-39350 affects libfreerdp2-2,
480,Subhankar-Virtualbox,CVE-2023-39352 affects libfreerdp-client2-2,
481,Subhankar-Virtualbox,CVE-2023-39352 affects libfreerdp2-2,
482,Subhankar-Virtualbox,CVE-2023-39353 affects libwinpr2-2,
483,Subhankar-Virtualbox,CVE-2023-39354 affects libfreerdp-client2-2,
484,Subhankar-Virtualbox,CVE-2023-39355 affects libfreerdp-client2-2,
485,Subhankar-Virtualbox,CVE-2023-39355 affects libwinpr2-2,
486,Subhankar-Virtualbox,CVE-2022-46725 affects gir1.2-javascriptcoregtk-4.0,
487,Subhankar-Virtualbox,CVE-2022-46725 affects libwebkit2gtk-4.0-37,
488,Subhankar-Virtualbox,CVE-2022-30293 affects gir1.2-javascriptcoregtk-4.0,
489,Subhankar-Virtualbox,CVE-2022-2928 affects isc-dhcp-client,
490,Subhankar-Virtualbox,CVE-2022-2929 affects isc-dhcp-client,
491,Subhankar-Virtualbox,CVE-2022-21553 affects libmysqlclient21,
492,Subhankar-Virtualbox,CVE-2022-2319 affects xserver-common,
493,Subhankar-Virtualbox,CVE-2022-42867 affects libjavascriptcoregtk-4.0-18,
494,Subhankar-Virtualbox,CVE-2022-42867 affects libwebkit2gtk-4.0-37,
495,Subhankar-Virtualbox,CVE-2023-32324 affects cups-common,
496,Subhankar-Virtualbox,CVE-2023-32324 affects cups-daemon,
497,Subhankar-Virtualbox,CVE-2022-2264 affects xxd,
498,Subhankar-Virtualbox,CVE-2023-22103 affects libmysqlclient21,
499,Subhankar-Virtualbox,CVE-2020-35492 affects libcairo-gobject2,
500,Subhankar-Virtualbox,CVE-2022-34468 affects thunderbird,
501,Subhankar-Virtualbox,CVE-2023-22054 affects libmysqlclient21,
502,Subhankar-Virtualbox,CVE-2023-22056 affects libmysqlclient21,
503,Subhankar-Virtualbox,CVE-2023-22059 affects libmysqlclient21,
504,Subhankar-Virtualbox,CVE-2022-39422 affects virtualbox-guest-x11,
505,Subhankar-Virtualbox,CVE-2022-28281 affects thunderbird,
506,Subhankar-Virtualbox,CVE-2022-26691 affects libcups2,
507,Subhankar-Virtualbox,CVE-2022-26691 affects libcupsimage2,
508,Subhankar-Virtualbox,CVE-2023-1264 affects vim-tiny,
509,Subhankar-Virtualbox,CVE-2018-25091 affects python3-urllib3,
510,Subhankar-Virtualbox,CVE-2022-32742 affects libwbclient0,
511,Subhankar-Virtualbox,CVE-2022-32742 affects samba-libs,
512,Subhankar-Virtualbox,CVE-2022-32744 affects samba-libs,
513,Subhankar-Virtualbox,CVE-2022-32746 affects libsmbclient,
514,Subhankar-Virtualbox,CVE-2022-32746 affects libwbclient0,
515,Subhankar-Virtualbox,CVE-2019-8842 affects cups-bsd,
516,Subhankar-Virtualbox,CVE-2019-8842 affects cups-common,
517,Subhankar-Virtualbox,CVE-2019-8842 affects cups-daemon,
518,Subhankar-Virtualbox,CVE-2019-8842 affects cups-ipp-utils,
519,Subhankar-Virtualbox,CVE-2015-20107 affects libpython3.8-minimal,
520,Subhankar-Virtualbox,CVE-2023-39810 affects busybox-static,
521,Subhankar-Virtualbox,CVE-2022-29913 affects thunderbird-gnome-support,
522,Subhankar-Virtualbox,CVE-2022-3234 affects xxd,
523,Subhankar-Virtualbox,CVE-2022-29916 affects thunderbird,
524,Subhankar-Virtualbox,CVE-2022-29916 affects thunderbird-gnome-support,
525,Subhankar-Virtualbox,CVE-2022-29917 affects thunderbird,
526,Subhankar-Virtualbox,CVE-2022-0729 affects xxd,
527,Subhankar-Virtualbox,CVE-2022-25310 affects libfribidi0,
528,Subhankar-Virtualbox,CVE-2021-25634 affects fonts-opensymbol,
529,Subhankar-Virtualbox,CVE-2021-25636 affects libreoffice-calc,
530,Subhankar-Virtualbox,CVE-2021-25636 affects libreoffice-core,
531,Subhankar-Virtualbox,CVE-2021-25636 affects libreoffice-impress,
532,Subhankar-Virtualbox,CVE-2021-25636 affects libreoffice-ogltrans,
533,Subhankar-Virtualbox,CVE-2021-25636 affects libreoffice-style-breeze,
534,Subhankar-Virtualbox,CVE-2021-25636 affects libuno-purpenvhelpergcc3-3,
535,Subhankar-Virtualbox,CVE-2021-25636 affects libuno-sal3,
536,Subhankar-Virtualbox,CVE-2021-25636 affects libunoloader-java,
537,Subhankar-Virtualbox,CVE-2022-45141 affects libsmbclient,
538,Subhankar-Virtualbox,CVE-2022-45141 affects libwbclient0,
539,Subhankar-Virtualbox,CVE-2023-21945 affects libmysqlclient21,
540,Subhankar-Virtualbox,CVE-2023-45866 affects bluez-obexd,
541,Subhankar-Virtualbox,CVE-2022-26691 affects cups-client,
542,Subhankar-Virtualbox,CVE-2022-29917 affects thunderbird-gnome-support,
543,Subhankar-Virtualbox,CVE-2020-19190 affects libncurses6,
544,Subhankar-Virtualbox,CVE-2023-38288 affects libtiff5,
545,Subhankar-Virtualbox,CVE-2023-29541 affects thunderbird-gnome-support,
546,Subhankar-Virtualbox,CVE-2023-0950 affects libreoffice-common,
547,Subhankar-Virtualbox,CVE-2023-0950 affects libreoffice-gnome,
548,Subhankar-Virtualbox,CVE-2023-0950 affects libreoffice-impress,
549,Subhankar-Virtualbox,CVE-2023-0950 affects libreoffice-ogltrans,
550,Subhankar-Virtualbox,CVE-2023-0950 affects libreoffice-style-tango,
551,Subhankar-Virtualbox,CVE-2023-0950 affects libreoffice-writer,
552,Subhankar-Virtualbox,CVE-2023-0950 affects libuno-purpenvhelpergcc3-3,
553,Subhankar-Virtualbox,CVE-2023-0950 affects libuno-sal3,
554,Subhankar-Virtualbox,CVE-2023-0950 affects uno-libs-private,
555,Subhankar-Virtualbox,CVE-2023-23583 affects intel-microcode,
556,Subhankar-Virtualbox,CVE-2023-29548 affects thunderbird,
557,Subhankar-Virtualbox,CVE-2023-29548 affects thunderbird-gnome-support,
558,Subhankar-Virtualbox,CVE-2022-0572 affects vim-common,
559,Subhankar-Virtualbox,CVE-2023-6861 affects thunderbird,
560,Subhankar-Virtualbox,CVE-2023-6863 affects thunderbird,
561,Subhankar-Virtualbox,CVE-2023-6864 affects thunderbird,
562,Subhankar-Virtualbox,CVE-2021-46790 affects ntfs-3g,
563,Subhankar-Virtualbox,CVE-2022-21604 affects libmysqlclient21,
564,Subhankar-Virtualbox,CVE-2022-48564 affects libpython3.8,
565,Subhankar-Virtualbox,CVE-2022-48565 affects libpython3.8-stdlib,
566,Subhankar-Virtualbox,CVE-2022-38349 affects libpoppler97,
567,Subhankar-Virtualbox,CVE-2023-4733 affects vim-common,
568,Subhankar-Virtualbox,CVE-2023-4733 affects vim-tiny,
569,Subhankar-Virtualbox,CVE-2023-4735 affects vim-tiny,
570,Subhankar-Virtualbox,CVE-2023-4735 affects xxd,
571,Subhankar-Virtualbox,CVE-2022-0318 affects vim-tiny,
572,Subhankar-Virtualbox,CVE-2022-0318 affects xxd,
573,Subhankar-Virtualbox,CVE-2022-0319 affects vim-common,
574,Subhankar-Virtualbox,CVE-2022-0319 affects vim-tiny,
575,Subhankar-Virtualbox,CVE-2021-25220 affects bind9-host,
576,Subhankar-Virtualbox,CVE-2023-34414 affects thunderbird,
577,Subhankar-Virtualbox,CVE-2023-34414 affects thunderbird-gnome-support,
578,Subhankar-Virtualbox,CVE-2022-0261 affects xxd,
579,Subhankar-Virtualbox,CVE-2020-23804 affects libpoppler97,
580,Subhankar-Virtualbox,CVE-2021-22569 affects python3-protobuf,
581,Subhankar-Virtualbox,CVE-2022-2000 affects xxd,
582,Subhankar-Virtualbox,CVE-2022-32891 affects gir1.2-webkit2-4.0,
583,Subhankar-Virtualbox,CVE-2022-1619 affects vim-tiny,
584,Subhankar-Virtualbox,CVE-2022-1619 affects xxd,
585,Subhankar-Virtualbox,CVE-2023-6377 affects xserver-common,
586,Subhankar-Virtualbox,CVE-2023-6377 affects xserver-xorg-legacy,
587,Subhankar-Virtualbox,CVE-2023-6377 affects xwayland,
588,Subhankar-Virtualbox,CVE-2023-36054 affects krb5-locales,
589,Subhankar-Virtualbox,CVE-2023-36054 affects libkrb5-3,
590,Subhankar-Virtualbox,CVE-2022-32816 affects gir1.2-webkit2-4.0,
591,Subhankar-Virtualbox,CVE-2022-32816 affects libjavascriptcoregtk-4.0-18,
592,Subhankar-Virtualbox,CVE-2021-36086 affects libsepol1,
593,Subhankar-Virtualbox,CVE-2021-36087 affects libsepol1,
594,Subhankar-Virtualbox,CVE-2023-42669 affects libsmbclient,
595,Subhankar-Virtualbox,CVE-2023-42669 affects libwbclient0,
596,Subhankar-Virtualbox,CVE-2022-23491 affects ca-certificates,
597,Subhankar-Virtualbox,CVE-2022-3256 affects vim-tiny,
598,Subhankar-Virtualbox,CVE-2023-4504 affects cups-core-drivers,
599,Subhankar-Virtualbox,CVE-2023-4504 affects cups-daemon,
600,Subhankar-Virtualbox,CVE-2023-4504 affects cups-ipp-utils,
601,Subhankar-Virtualbox,CVE-2023-4504 affects cups-ppdc,
602,Subhankar-Virtualbox,CVE-2022-45061 affects libpython3.8-minimal,
603,Subhankar-Virtualbox,CVE-2022-45061 affects libpython3.8-stdlib,
604,Subhankar-Virtualbox,CVE-2022-45061 affects python3.8-minimal,
605,Subhankar-Virtualbox,CVE-2020-27749 affects grub-pc-bin,
606,Subhankar-Virtualbox,CVE-2020-27749 affects grub2-common,
607,Subhankar-Virtualbox,CVE-2022-26716 affects gir1.2-javascriptcoregtk-4.0,
608,Subhankar-Virtualbox,CVE-2022-26717 affects gir1.2-javascriptcoregtk-4.0,
609,Subhankar-Virtualbox,CVE-2023-0361 affects libgnutls30,
610,Subhankar-Virtualbox,CVE-2022-36320 affects thunderbird-gnome-support,
611,Subhankar-Virtualbox,CVE-2023-21911 affects libmysqlclient21,
612,Subhankar-Virtualbox,CVE-2023-21919 affects libmysqlclient21,
613,Subhankar-Virtualbox,CVE-2019-6461 affects libcairo2,
614,Subhankar-Virtualbox,CVE-2019-6462 affects libcairo2,
615,Subhankar-Virtualbox,CVE-2023-21863 affects libmysqlclient21,
616,Subhankar-Virtualbox,CVE-2023-21865 affects libmysqlclient21,
617,Subhankar-Virtualbox,CVE-2023-21866 affects libmysqlclient21,
618,Subhankar-Virtualbox,CVE-2023-21868 affects libmysqlclient21,
619,Subhankar-Virtualbox,CVE-2022-2946 affects vim-common,
620,Subhankar-Virtualbox,CVE-2023-21869 affects libmysqlclient21,
621,Subhankar-Virtualbox,CVE-2022-42931 affects thunderbird-gnome-support,
622,Subhankar-Virtualbox,CVE-2022-42932 affects thunderbird,
623,Subhankar-Virtualbox,CVE-2022-42932 affects thunderbird-gnome-support,
624,Subhankar-Virtualbox,CVE-2022-2284 affects vim-tiny,
625,Subhankar-Virtualbox,CVE-2022-2284 affects xxd,
626,Subhankar-Virtualbox,CVE-2022-2285 affects vim-tiny,
627,Subhankar-Virtualbox,CVE-2022-2285 affects xxd,
628,Subhankar-Virtualbox,CVE-2022-2286 affects vim-common,
629,Subhankar-Virtualbox,CVE-2022-2286 affects xxd,
630,Subhankar-Virtualbox,CVE-2022-2287 affects vim-common,
631,Subhankar-Virtualbox,CVE-2022-2287 affects vim-tiny,
632,Subhankar-Virtualbox,CVE-2022-2287 affects xxd,
633,Subhankar-Virtualbox,CVE-2022-2289 affects vim-tiny,
634,Subhankar-Virtualbox,CVE-2022-2289 affects xxd,
635,Subhankar-Virtualbox,CVE-2021-3999 affects libc-bin,
636,Subhankar-Virtualbox,CVE-2021-3999 affects locales,
637,Subhankar-Virtualbox,CVE-2023-23601 affects thunderbird,
638,Subhankar-Virtualbox,CVE-2023-23602 affects thunderbird,
639,Subhankar-Virtualbox,CVE-2022-31081 affects libhttp-daemon-perl,
640,Subhankar-Virtualbox,CVE-2022-2183 affects vim-tiny,
641,Subhankar-Virtualbox,CVE-2022-2183 affects xxd,
642,Subhankar-Virtualbox,CVE-2021-4209 affects libgnutls30,
643,Subhankar-Virtualbox,CVE-2022-0443 affects xxd,
644,Subhankar-Virtualbox,CVE-2018-16301 affects tcpdump,
645,Subhankar-Virtualbox,CVE-2022-39347 affects libfreerdp2-2,
646,Subhankar-Virtualbox,CVE-2022-39347 affects libwinpr2-2,
647,Subhankar-Virtualbox,CVE-2023-4863 affects libwebp6,
648,Subhankar-Virtualbox,CVE-2023-4863 affects libwebpdemux2,
649,Subhankar-Virtualbox,CVE-2022-1920 affects gstreamer1.0-plugins-good,
650,Subhankar-Virtualbox,CVE-2022-1921 affects gstreamer1.0-pulseaudio,
651,Subhankar-Virtualbox,CVE-2022-1922 affects gstreamer1.0-gtk3,
652,Subhankar-Virtualbox,CVE-2022-1922 affects libgstreamer-plugins-good1.0-0,
653,Subhankar-Virtualbox,CVE-2022-1923 affects gstreamer1.0-gtk3,
654,Subhankar-Virtualbox,CVE-2022-1924 affects gstreamer1.0-gtk3,
655,Subhankar-Virtualbox,CVE-2022-1924 affects libgstreamer-plugins-good1.0-0,
656,Subhankar-Virtualbox,CVE-2022-26307 affects libuno-purpenvhelpergcc3-3,
657,Subhankar-Virtualbox,CVE-2022-26307 affects libunoloader-java,
658,Subhankar-Virtualbox,CVE-2022-26307 affects ure,
659,Subhankar-Virtualbox,CVE-2023-4046 affects thunderbird-gnome-support,
660,Subhankar-Virtualbox,CVE-2023-4047 affects thunderbird,
661,Subhankar-Virtualbox,CVE-2023-4047 affects thunderbird-gnome-support,
662,Subhankar-Virtualbox,CVE-2022-46691 affects gir1.2-webkit2-4.0,
663,Subhankar-Virtualbox,CVE-2022-46691 affects libwebkit2gtk-4.0-37,
664,Subhankar-Virtualbox,CVE-2023-4048 affects thunderbird,
665,Subhankar-Virtualbox,CVE-2023-4049 affects thunderbird,
666,Subhankar-Virtualbox,CVE-2023-4049 affects thunderbird-gnome-support,
667,Subhankar-Virtualbox,CVE-2022-46698 affects gir1.2-webkit2-4.0,
668,Subhankar-Virtualbox,CVE-2023-2911 affects bind9-host,
669,Subhankar-Virtualbox,CVE-2023-1999 affects libwebpmux3,
670,Subhankar-Virtualbox,CVE-2022-1056 affects libtiff5,
671,Subhankar-Virtualbox,CVE-2022-32919 affects gir1.2-javascriptcoregtk-4.0,
672,Subhankar-Virtualbox,CVE-2022-32919 affects libwebkit2gtk-4.0-37,
673,Subhankar-Virtualbox,CVE-2021-39537 affects libncurses6,
674,Subhankar-Virtualbox,CVE-2022-37290 affects libnautilus-extension1a,
675,Subhankar-Virtualbox,CVE-2022-37290 affects nautilus-data,
676,Subhankar-Virtualbox,CVE-2023-2255 affects fonts-opensymbol,
677,Subhankar-Virtualbox,CVE-2024-22365 affects libpam-modules,
678,Subhankar-Virtualbox,CVE-2024-22365 affects libpam-modules-bin,
679,Subhankar-Virtualbox,CVE-2023-23603 affects thunderbird,
680,Subhankar-Virtualbox,CVE-2023-23603 affects thunderbird-gnome-support,
681,Subhankar-Virtualbox,CVE-2022-34484 affects thunderbird,
682,Subhankar-Virtualbox,CVE-2023-0922 affects samba-libs,
683,Subhankar-Virtualbox,CVE-2023-40217 affects python3.8,
684,Subhankar-Virtualbox,CVE-2023-40217 affects python3.8-minimal,
685,Subhankar-Virtualbox,CVE-2022-36227 affects libarchive13,
686,Subhankar-Virtualbox,CVE-2022-41409 affects libpcre2-32-0,
687,Subhankar-Virtualbox,CVE-2022-41409 affects libpcre2-8-0,
688,Subhankar-Virtualbox,CVE-2022-31741 affects thunderbird-gnome-support,
689,Subhankar-Virtualbox,CVE-2022-31744 affects thunderbird,
690,Subhankar-Virtualbox,CVE-2022-31747 affects thunderbird-gnome-support,
691,Subhankar-Virtualbox,CVE-2022-2845 affects xxd,
692,Subhankar-Virtualbox,CVE-2023-2610 affects vim-tiny,
693,Subhankar-Virtualbox,CVE-2022-2849 affects vim-tiny,
694,Subhankar-Virtualbox,CVE-2020-35512 affects dbus-user-session,
695,Subhankar-Virtualbox,CVE-2022-1925 affects gstreamer1.0-plugins-good,
696,Subhankar-Virtualbox,CVE-2022-1927 affects vim-common,
697,Subhankar-Virtualbox,CVE-2022-41916 affects libhcrypto4-heimdal,
698,Subhankar-Virtualbox,CVE-2022-41916 affects libroken18-heimdal,
699,Subhankar-Virtualbox,CVE-2022-0391 affects libpython3.8-minimal,
700,Subhankar-Virtualbox,CVE-2022-0392 affects vim-common,
701,Subhankar-Virtualbox,CVE-2022-0392 affects xxd,
702,Subhankar-Virtualbox,CVE-2022-46342 affects xserver-xorg-core,
703,Subhankar-Virtualbox,CVE-2022-46342 affects xwayland,
704,Subhankar-Virtualbox,CVE-2022-46343 affects xserver-xorg-core,
705,Subhankar-Virtualbox,CVE-2022-46343 affects xserver-xorg-legacy,
706,Subhankar-Virtualbox,CVE-2023-5730 affects thunderbird,
707,Subhankar-Virtualbox,CVE-2022-46344 affects xserver-common,
708,Subhankar-Virtualbox,CVE-2022-46344 affects xwayland,
709,Subhankar-Virtualbox,CVE-2023-5732 affects thunderbird-gnome-support,
710,Subhankar-Virtualbox,CVE-2022-21423 affects libmysqlclient21,
711,Subhankar-Virtualbox,CVE-2023-23908 affects intel-microcode,
712,Subhankar-Virtualbox,CVE-2022-28652 affects apport,
713,Subhankar-Virtualbox,CVE-2022-28652 affects apport-gtk,
714,Subhankar-Virtualbox,CVE-2022-28652 affects python3-apport,
715,Subhankar-Virtualbox,CVE-2022-28653 affects apport,
716,Subhankar-Virtualbox,CVE-2022-28653 affects python3-apport,
717,Subhankar-Virtualbox,CVE-2022-28654 affects apport,
718,Subhankar-Virtualbox,CVE-2022-28654 affects apport-gtk,
719,Subhankar-Virtualbox,CVE-2022-28654 affects python3-problem-report,
720,Subhankar-Virtualbox,CVE-2023-38559 affects libgs9,
721,Subhankar-Virtualbox,CVE-2022-28655 affects apport-gtk,
722,Subhankar-Virtualbox,CVE-2022-28655 affects python3-apport,
723,Subhankar-Virtualbox,CVE-2022-28656 affects apport-gtk,
724,Subhankar-Virtualbox,CVE-2022-28656 affects python3-apport,
725,Subhankar-Virtualbox,CVE-2022-28656 affects python3-problem-report,
726,Subhankar-Virtualbox,CVE-2022-28657 affects apport,
727,Subhankar-Virtualbox,CVE-2022-28658 affects apport,
728,Subhankar-Virtualbox,CVE-2021-20233 affects grub-common,
729,Subhankar-Virtualbox,CVE-2021-20233 affects grub2-common,
730,Subhankar-Virtualbox,CVE-2022-26305 affects fonts-opensymbol,
731,Subhankar-Virtualbox,CVE-2022-26305 affects libreoffice-calc,
732,Subhankar-Virtualbox,CVE-2022-26305 affects libreoffice-common,
