Count,Agent Name,Description,Severity Level
401,Subhankar-Virtualbox,CVE-2023-34872 affects libpoppler-cpp0v5,9.131774132606047
402,Subhankar-Virtualbox,CVE-2023-0547 affects thunderbird,5.018629542595429
403,Subhankar-Virtualbox,CVE-2023-0547 affects thunderbird-gnome-support,4.677211371767904
404,Subhankar-Virtualbox,CVE-2023-4580 affects thunderbird-gnome-support,4.762711366098933
405,Subhankar-Virtualbox,CVE-2023-4581 affects thunderbird,2.436136059150009
406,Subhankar-Virtualbox,CVE-2023-4583 affects thunderbird-gnome-support,1.3164087723071338
407,Subhankar-Virtualbox,CVE-2023-4584 affects thunderbird,4.157698040356939
408,Subhankar-Virtualbox,CVE-2022-45198 affects python3-pil,3.602995102430553
409,Subhankar-Virtualbox,CVE-2023-44487 affects libnghttp2-14,7.638606006666527
410,Subhankar-Virtualbox,CVE-2023-20569 affects amd64-microcode,5.821123957843891
411,Subhankar-Virtualbox,CVE-2023-0494 affects xserver-xephyr,2.1242934507171043
412,Subhankar-Virtualbox,CVE-2023-27954 affects gir1.2-javascriptcoregtk-4.0,8.668276292753754
413,Subhankar-Virtualbox,CVE-2023-27954 affects gir1.2-webkit2-4.0,8.12739451954613
414,Subhankar-Virtualbox,CVE-2022-22620 affects gir1.2-webkit2-4.0,2.0514457920883435
415,Subhankar-Virtualbox,CVE-2022-22620 affects libwebkit2gtk-4.0-37,4.878151398382073
416,Subhankar-Virtualbox,CVE-2022-22624 affects gir1.2-javascriptcoregtk-4.0,1.4561918718884492
417,Subhankar-Virtualbox,CVE-2022-22629 affects gir1.2-javascriptcoregtk-4.0,0.5198178759686778
418,Subhankar-Virtualbox,CVE-2021-44648 affects libgdk-pixbuf2.0-0,6.159756606307179
419,Subhankar-Virtualbox,CVE-2021-44648 affects libgdk-pixbuf2.0-bin,8.655375859313999
420,Subhankar-Virtualbox,CVE-2021-44648 affects libgdk-pixbuf2.0-common,1.7946046039420616
421,Subhankar-Virtualbox,CVE-2016-10228 affects libc-bin,7.184792404485087
422,Subhankar-Virtualbox,CVE-2023-28164 affects thunderbird,7.2774526740515855
423,Subhankar-Virtualbox,CVE-2022-0729 affects vim-common,0.7370969982536413
424,Subhankar-Virtualbox,CVE-2022-28282 affects thunderbird-gnome-support,0.26791178104902724
425,Subhankar-Virtualbox,CVE-2022-28286 affects thunderbird,8.651982630280447
426,Subhankar-Virtualbox,CVE-2022-28289 affects thunderbird,6.8291254297568935
427,Subhankar-Virtualbox,CVE-2022-0529 affects unzip,6.987676419921059
428,Subhankar-Virtualbox,CVE-2023-6816 affects xserver-xephyr,7.7232754912548955
429,Subhankar-Virtualbox,CVE-2023-6816 affects xserver-xorg-core,9.499656652496261
430,Subhankar-Virtualbox,CVE-2021-0146 affects intel-microcode,6.905976144556502
431,Subhankar-Virtualbox,CVE-2023-6204 affects thunderbird,0.6061581649828607
432,Subhankar-Virtualbox,CVE-2022-29154 affects rsync,7.321937426101455
433,Subhankar-Virtualbox,CVE-2023-6207 affects thunderbird,6.993583198070183
434,Subhankar-Virtualbox,CVE-2020-18839 affects libpoppler-cpp0v5,8.501879941502871
435,Subhankar-Virtualbox,CVE-2022-21452 affects libmysqlclient21,2.1616462380797143
436,Subhankar-Virtualbox,CVE-2022-1292 affects openssl,8.99753512685805
437,Subhankar-Virtualbox,CVE-2022-2210 affects vim-common,6.90034945285854
438,Subhankar-Virtualbox,CVE-2022-2210 affects vim-tiny,5.2026749884390435
439,Subhankar-Virtualbox,CVE-2022-2210 affects xxd,6.910435335317112
440,Subhankar-Virtualbox,CVE-2022-21455 affects libmysqlclient21,0.18245435178994462
441,Subhankar-Virtualbox,CVE-2022-24805 affects libsnmp-base,1.599015901996037
442,Subhankar-Virtualbox,CVE-2022-24806 affects libsnmp-base,3.6419085820019195
443,Subhankar-Virtualbox,CVE-2022-24808 affects libsnmp-base,6.111550673301883
444,Subhankar-Virtualbox,CVE-2022-24809 affects libsnmp35,8.500025523683028
445,Subhankar-Virtualbox,CVE-2022-44638 affects libpixman-1-0,9.424205553092445
446,Subhankar-Virtualbox,CVE-2023-22007 affects libmysqlclient21,3.664096134094361
447,Subhankar-Virtualbox,CVE-2023-3417 affects thunderbird,3.8294070169071306
448,Subhankar-Virtualbox,CVE-2023-3417 affects thunderbird-gnome-support,7.282015623395841
449,Subhankar-Virtualbox,CVE-2023-0800 affects libtiff5,7.856355209022291
450,Subhankar-Virtualbox,CVE-2022-48064 affects binutils-x86-64-linux-gnu,6.4597988310232335
451,Subhankar-Virtualbox,CVE-2022-48064 affects libctf0,7.85829082367333
452,Subhankar-Virtualbox,CVE-2022-3033 affects thunderbird,7.857272232914098
453,Subhankar-Virtualbox,CVE-2022-3033 affects thunderbird-gnome-support,8.975428048760634
454,Subhankar-Virtualbox,CVE-2022-48065 affects libctf-nobfd0,5.175243734487886
455,Subhankar-Virtualbox,CVE-2022-48065 affects libctf0,6.863139845650727
456,Subhankar-Virtualbox,CVE-2022-3591 affects vim-tiny,2.4767671607241115
457,Subhankar-Virtualbox,CVE-2023-0804 affects libtiff5,6.034244957809531
458,Subhankar-Virtualbox,CVE-2022-3037 affects vim-common,0.19908970823908634
459,Subhankar-Virtualbox,CVE-2022-3037 affects vim-tiny,2.2970935359960034
460,Subhankar-Virtualbox,CVE-2022-39320 affects libfreerdp2-2,3.5639395642572493
461,Subhankar-Virtualbox,CVE-2022-0987 affects libpackagekit-glib2-18,4.536223651632053
462,Subhankar-Virtualbox,CVE-2022-46881 affects thunderbird-gnome-support,6.71611361793198
463,Subhankar-Virtualbox,CVE-2022-46882 affects thunderbird,4.680211329018579
464,Subhankar-Virtualbox,CVE-2022-1851 affects vim-tiny,6.37478181012773
465,Subhankar-Virtualbox,CVE-2022-1851 affects xxd,3.9450970449009337
466,Subhankar-Virtualbox,CVE-2023-25730 affects thunderbird-gnome-support,2.165016332097794
467,Subhankar-Virtualbox,CVE-2022-1242 affects apport,6.4845171739766165
468,Subhankar-Virtualbox,CVE-2022-32893 affects gir1.2-javascriptcoregtk-4.0,0.9388461305171036
469,Subhankar-Virtualbox,CVE-2022-32893 affects gir1.2-webkit2-4.0,8.068555278190285
470,Subhankar-Virtualbox,CVE-2022-32893 affects libwebkit2gtk-4.0-37,7.311228312839421
471,Subhankar-Virtualbox,CVE-2023-3817 affects libssl1.1,3.472743880142648
472,Subhankar-Virtualbox,CVE-2022-22677 affects libwebkit2gtk-4.0-37,3.632565882225877
473,Subhankar-Virtualbox,CVE-2023-28879 affects ghostscript,1.6129399163005431
474,Subhankar-Virtualbox,CVE-2022-3437 affects libroken18-heimdal,2.2398942872331795
475,Subhankar-Virtualbox,CVE-2022-3437 affects libsmbclient,6.291924244508163
476,Subhankar-Virtualbox,CVE-2022-3437 affects libwbclient0,2.523392224368246
477,Subhankar-Virtualbox,CVE-2022-3437 affects samba-libs,9.98888861944277
478,Subhankar-Virtualbox,CVE-2022-4304 affects openssl,4.514932268070209
479,Subhankar-Virtualbox,CVE-2023-39350 affects libfreerdp2-2,1.2029298182105075
480,Subhankar-Virtualbox,CVE-2023-39352 affects libfreerdp-client2-2,8.506880060029573
481,Subhankar-Virtualbox,CVE-2023-39352 affects libfreerdp2-2,1.4128224761083241
482,Subhankar-Virtualbox,CVE-2023-39353 affects libwinpr2-2,4.11122184276945
483,Subhankar-Virtualbox,CVE-2023-39354 affects libfreerdp-client2-2,1.5060149317309202
484,Subhankar-Virtualbox,CVE-2023-39355 affects libfreerdp-client2-2,3.464082490428816
485,Subhankar-Virtualbox,CVE-2023-39355 affects libwinpr2-2,6.949535308636088
486,Subhankar-Virtualbox,CVE-2022-46725 affects gir1.2-javascriptcoregtk-4.0,6.968864874168764
487,Subhankar-Virtualbox,CVE-2022-46725 affects libwebkit2gtk-4.0-37,3.514783928696381
488,Subhankar-Virtualbox,CVE-2022-30293 affects gir1.2-javascriptcoregtk-4.0,4.630300152394161
489,Subhankar-Virtualbox,CVE-2022-2928 affects isc-dhcp-client,5.906431342572369
490,Subhankar-Virtualbox,CVE-2022-2929 affects isc-dhcp-client,8.133175110612356
491,Subhankar-Virtualbox,CVE-2022-21553 affects libmysqlclient21,1.9888395216925558
492,Subhankar-Virtualbox,CVE-2022-2319 affects xserver-common,8.3245795500531
493,Subhankar-Virtualbox,CVE-2022-42867 affects libjavascriptcoregtk-4.0-18,2.019841345578616
494,Subhankar-Virtualbox,CVE-2022-42867 affects libwebkit2gtk-4.0-37,8.709662675981217
495,Subhankar-Virtualbox,CVE-2023-32324 affects cups-common,7.585162475392667
496,Subhankar-Virtualbox,CVE-2023-32324 affects cups-daemon,1.5969376400533786
497,Subhankar-Virtualbox,CVE-2022-2264 affects xxd,9.539545079868494
498,Subhankar-Virtualbox,CVE-2023-22103 affects libmysqlclient21,2.4383582805736848
499,Subhankar-Virtualbox,CVE-2020-35492 affects libcairo-gobject2,9.803768526250261
500,Subhankar-Virtualbox,CVE-2022-34468 affects thunderbird,0.771245955844605
501,Subhankar-Virtualbox,CVE-2023-22054 affects libmysqlclient21,5.357853987815354
502,Subhankar-Virtualbox,CVE-2023-22056 affects libmysqlclient21,8.18508539810498
503,Subhankar-Virtualbox,CVE-2023-22059 affects libmysqlclient21,3.8258291558204283
504,Subhankar-Virtualbox,CVE-2022-39422 affects virtualbox-guest-x11,7.381471025708742
505,Subhankar-Virtualbox,CVE-2022-28281 affects thunderbird,1.917658051200607
506,Subhankar-Virtualbox,CVE-2022-26691 affects libcups2,1.9893461335910534
507,Subhankar-Virtualbox,CVE-2022-26691 affects libcupsimage2,6.43073625508192
508,Subhankar-Virtualbox,CVE-2023-1264 affects vim-tiny,9.312241351302092
509,Subhankar-Virtualbox,CVE-2018-25091 affects python3-urllib3,7.13903643613985
510,Subhankar-Virtualbox,CVE-2022-32742 affects libwbclient0,3.3481844656747493
511,Subhankar-Virtualbox,CVE-2022-32742 affects samba-libs,9.945636265111798
512,Subhankar-Virtualbox,CVE-2022-32744 affects samba-libs,4.054459709386088
513,Subhankar-Virtualbox,CVE-2022-32746 affects libsmbclient,4.852133316730084
514,Subhankar-Virtualbox,CVE-2022-32746 affects libwbclient0,7.141160936057306
515,Subhankar-Virtualbox,CVE-2019-8842 affects cups-bsd,5.759146037383982
516,Subhankar-Virtualbox,CVE-2019-8842 affects cups-common,0.2741599670943917
517,Subhankar-Virtualbox,CVE-2019-8842 affects cups-daemon,1.2063440933424507
518,Subhankar-Virtualbox,CVE-2019-8842 affects cups-ipp-utils,5.378357402076369
519,Subhankar-Virtualbox,CVE-2015-20107 affects libpython3.8-minimal,3.4997188685674816
520,Subhankar-Virtualbox,CVE-2023-39810 affects busybox-static,8.512830095192715
521,Subhankar-Virtualbox,CVE-2022-29913 affects thunderbird-gnome-support,8.181036503360097
522,Subhankar-Virtualbox,CVE-2022-3234 affects xxd,3.6750751355560096
523,Subhankar-Virtualbox,CVE-2022-29916 affects thunderbird,0.9947051539934204
524,Subhankar-Virtualbox,CVE-2022-29916 affects thunderbird-gnome-support,3.618117719278554
525,Subhankar-Virtualbox,CVE-2022-29917 affects thunderbird,9.43872907958313
526,Subhankar-Virtualbox,CVE-2022-0729 affects xxd,6.687613893262103
527,Subhankar-Virtualbox,CVE-2022-25310 affects libfribidi0,6.111056583262732
528,Subhankar-Virtualbox,CVE-2021-25634 affects fonts-opensymbol,6.127801283017416
529,Subhankar-Virtualbox,CVE-2021-25636 affects libreoffice-calc,6.188278851383488
530,Subhankar-Virtualbox,CVE-2021-25636 affects libreoffice-core,4.870272488225061
531,Subhankar-Virtualbox,CVE-2021-25636 affects libreoffice-impress,6.865747265245913
532,Subhankar-Virtualbox,CVE-2021-25636 affects libreoffice-ogltrans,7.299836776108424
533,Subhankar-Virtualbox,CVE-2021-25636 affects libreoffice-style-breeze,5.276807053121849
534,Subhankar-Virtualbox,CVE-2021-25636 affects libuno-purpenvhelpergcc3-3,0.8628615869415501
535,Subhankar-Virtualbox,CVE-2021-25636 affects libuno-sal3,4.562752162218041
536,Subhankar-Virtualbox,CVE-2021-25636 affects libunoloader-java,7.126529140456049
537,Subhankar-Virtualbox,CVE-2022-45141 affects libsmbclient,9.044751326124889
538,Subhankar-Virtualbox,CVE-2022-45141 affects libwbclient0,5.498757713317996
539,Subhankar-Virtualbox,CVE-2023-21945 affects libmysqlclient21,2.6095802705046642
540,Subhankar-Virtualbox,CVE-2023-45866 affects bluez-obexd,6.4627291547306065
541,Subhankar-Virtualbox,CVE-2022-26691 affects cups-client,9.368743999029018
542,Subhankar-Virtualbox,CVE-2022-29917 affects thunderbird-gnome-support,2.883864595151323
543,Subhankar-Virtualbox,CVE-2020-19190 affects libncurses6,1.7926916037693674
544,Subhankar-Virtualbox,CVE-2023-38288 affects libtiff5,1.2022201641498442
545,Subhankar-Virtualbox,CVE-2023-29541 affects thunderbird-gnome-support,2.7888663906797917
546,Subhankar-Virtualbox,CVE-2023-0950 affects libreoffice-common,8.411973256932294
547,Subhankar-Virtualbox,CVE-2023-0950 affects libreoffice-gnome,4.137743199776118
548,Subhankar-Virtualbox,CVE-2023-0950 affects libreoffice-impress,7.893285354025673
549,Subhankar-Virtualbox,CVE-2023-0950 affects libreoffice-ogltrans,7.793541885486517
550,Subhankar-Virtualbox,CVE-2023-0950 affects libreoffice-style-tango,9.487844438439701
551,Subhankar-Virtualbox,CVE-2023-0950 affects libreoffice-writer,6.921546599746828
552,Subhankar-Virtualbox,CVE-2023-0950 affects libuno-purpenvhelpergcc3-3,3.0306158627803157
553,Subhankar-Virtualbox,CVE-2023-0950 affects libuno-sal3,7.896371177270556
554,Subhankar-Virtualbox,CVE-2023-0950 affects uno-libs-private,3.8481667770006442
555,Subhankar-Virtualbox,CVE-2023-23583 affects intel-microcode,2.0251090271581837
556,Subhankar-Virtualbox,CVE-2023-29548 affects thunderbird,4.80638354250459
557,Subhankar-Virtualbox,CVE-2023-29548 affects thunderbird-gnome-support,9.57266808513496
558,Subhankar-Virtualbox,CVE-2022-0572 affects vim-common,4.418242728739089
559,Subhankar-Virtualbox,CVE-2023-6861 affects thunderbird,7.982453503275012
560,Subhankar-Virtualbox,CVE-2023-6863 affects thunderbird,1.057767913451867
561,Subhankar-Virtualbox,CVE-2023-6864 affects thunderbird,0.8342856022285727
562,Subhankar-Virtualbox,CVE-2021-46790 affects ntfs-3g,1.7539452938230737
563,Subhankar-Virtualbox,CVE-2022-21604 affects libmysqlclient21,4.189142945463109
564,Subhankar-Virtualbox,CVE-2022-48564 affects libpython3.8,6.910502009012582
565,Subhankar-Virtualbox,CVE-2022-48565 affects libpython3.8-stdlib,1.7421630168830038
566,Subhankar-Virtualbox,CVE-2022-38349 affects libpoppler97,9.329643435605298
567,Subhankar-Virtualbox,CVE-2023-4733 affects vim-common,0.024771154542146956
568,Subhankar-Virtualbox,CVE-2023-4733 affects vim-tiny,6.1635025588933665
569,Subhankar-Virtualbox,CVE-2023-4735 affects vim-tiny,6.584476578769792
570,Subhankar-Virtualbox,CVE-2023-4735 affects xxd,1.2134638343013382
571,Subhankar-Virtualbox,CVE-2022-0318 affects vim-tiny,9.262991963435564
572,Subhankar-Virtualbox,CVE-2022-0318 affects xxd,5.390671525992755
573,Subhankar-Virtualbox,CVE-2022-0319 affects vim-common,6.332535314758897
574,Subhankar-Virtualbox,CVE-2022-0319 affects vim-tiny,7.674605016425559
575,Subhankar-Virtualbox,CVE-2021-25220 affects bind9-host,7.760812011567678
576,Subhankar-Virtualbox,CVE-2023-34414 affects thunderbird,8.856054373156164
577,Subhankar-Virtualbox,CVE-2023-34414 affects thunderbird-gnome-support,1.3329059343048588
578,Subhankar-Virtualbox,CVE-2022-0261 affects xxd,3.875636318707314
579,Subhankar-Virtualbox,CVE-2020-23804 affects libpoppler97,9.036111029624372
580,Subhankar-Virtualbox,CVE-2021-22569 affects python3-protobuf,9.15790674538875
581,Subhankar-Virtualbox,CVE-2022-2000 affects xxd,0.17620680412685275
582,Subhankar-Virtualbox,CVE-2022-32891 affects gir1.2-webkit2-4.0,0.4916513505767395
583,Subhankar-Virtualbox,CVE-2022-1619 affects vim-tiny,9.713428631436981
584,Subhankar-Virtualbox,CVE-2022-1619 affects xxd,5.570822998575826
585,Subhankar-Virtualbox,CVE-2023-6377 affects xserver-common,2.4204311279456925
586,Subhankar-Virtualbox,CVE-2023-6377 affects xserver-xorg-legacy,2.4707427230573833
587,Subhankar-Virtualbox,CVE-2023-6377 affects xwayland,9.852484042707156
588,Subhankar-Virtualbox,CVE-2023-36054 affects krb5-locales,6.470162846676347
589,Subhankar-Virtualbox,CVE-2023-36054 affects libkrb5-3,6.31426316191912
590,Subhankar-Virtualbox,CVE-2022-32816 affects gir1.2-webkit2-4.0,2.72764292472524
591,Subhankar-Virtualbox,CVE-2022-32816 affects libjavascriptcoregtk-4.0-18,5.204652314658738
592,Subhankar-Virtualbox,CVE-2021-36086 affects libsepol1,9.966642403476504
593,Subhankar-Virtualbox,CVE-2021-36087 affects libsepol1,2.5101154632803944
594,Subhankar-Virtualbox,CVE-2023-42669 affects libsmbclient,3.3635927160255044
595,Subhankar-Virtualbox,CVE-2023-42669 affects libwbclient0,1.9189176324067292
596,Subhankar-Virtualbox,CVE-2022-23491 affects ca-certificates,8.101465638690316
597,Subhankar-Virtualbox,CVE-2022-3256 affects vim-tiny,5.908559538894593
598,Subhankar-Virtualbox,CVE-2023-4504 affects cups-core-drivers,0.4287911895246832
599,Subhankar-Virtualbox,CVE-2023-4504 affects cups-daemon,1.2640196139663118
600,Subhankar-Virtualbox,CVE-2023-4504 affects cups-ipp-utils,1.8655506102440322
601,Subhankar-Virtualbox,CVE-2023-4504 affects cups-ppdc,6.104477695161141
602,Subhankar-Virtualbox,CVE-2022-45061 affects libpython3.8-minimal,6.557455930221451
603,Subhankar-Virtualbox,CVE-2022-45061 affects libpython3.8-stdlib,6.116043604960151
604,Subhankar-Virtualbox,CVE-2022-45061 affects python3.8-minimal,3.157088387100476
605,Subhankar-Virtualbox,CVE-2020-27749 affects grub-pc-bin,7.840134875662597
606,Subhankar-Virtualbox,CVE-2020-27749 affects grub2-common,6.020884631680536
607,Subhankar-Virtualbox,CVE-2022-26716 affects gir1.2-javascriptcoregtk-4.0,4.354668927603842
608,Subhankar-Virtualbox,CVE-2022-26717 affects gir1.2-javascriptcoregtk-4.0,1.7758227421771589
609,Subhankar-Virtualbox,CVE-2023-0361 affects libgnutls30,2.2706843783332245
610,Subhankar-Virtualbox,CVE-2022-36320 affects thunderbird-gnome-support,3.291183036513675
611,Subhankar-Virtualbox,CVE-2023-21911 affects libmysqlclient21,2.555379165106034
612,Subhankar-Virtualbox,CVE-2023-21919 affects libmysqlclient21,1.8188694522919913
613,Subhankar-Virtualbox,CVE-2019-6461 affects libcairo2,1.5317586349295742
614,Subhankar-Virtualbox,CVE-2019-6462 affects libcairo2,5.926323124932484
615,Subhankar-Virtualbox,CVE-2023-21863 affects libmysqlclient21,5.175774898385636
616,Subhankar-Virtualbox,CVE-2023-21865 affects libmysqlclient21,4.626541789017727
617,Subhankar-Virtualbox,CVE-2023-21866 affects libmysqlclient21,1.572772014776025
618,Subhankar-Virtualbox,CVE-2023-21868 affects libmysqlclient21,8.265281648758915
619,Subhankar-Virtualbox,CVE-2022-2946 affects vim-common,9.184489413557802
620,Subhankar-Virtualbox,CVE-2023-21869 affects libmysqlclient21,0.5801522269168824
621,Subhankar-Virtualbox,CVE-2022-42931 affects thunderbird-gnome-support,9.200824522059348
622,Subhankar-Virtualbox,CVE-2022-42932 affects thunderbird,9.180345658677414
623,Subhankar-Virtualbox,CVE-2022-42932 affects thunderbird-gnome-support,3.8664696341517346
624,Subhankar-Virtualbox,CVE-2022-2284 affects vim-tiny,8.070087230791046
625,Subhankar-Virtualbox,CVE-2022-2284 affects xxd,6.443401432711249
626,Subhankar-Virtualbox,CVE-2022-2285 affects vim-tiny,6.556275250062129
627,Subhankar-Virtualbox,CVE-2022-2285 affects xxd,9.757163304149575
628,Subhankar-Virtualbox,CVE-2022-2286 affects vim-common,1.0295637720277018
629,Subhankar-Virtualbox,CVE-2022-2286 affects xxd,4.948122431722405
630,Subhankar-Virtualbox,CVE-2022-2287 affects vim-common,9.670621754266849
631,Subhankar-Virtualbox,CVE-2022-2287 affects vim-tiny,7.496198581102113
632,Subhankar-Virtualbox,CVE-2022-2287 affects xxd,2.9703132252362865
633,Subhankar-Virtualbox,CVE-2022-2289 affects vim-tiny,6.406390146063624
634,Subhankar-Virtualbox,CVE-2022-2289 affects xxd,6.125996411974912
635,Subhankar-Virtualbox,CVE-2021-3999 affects libc-bin,1.7130213593542776
